Time,underlyingValue,Strike_Price,COI_Calls,COI_Puts,LTP_Calls,LTP_Puts,TotalBuyQuantity_Calls,TotalSellQuantity_Calls,TotalBuyQuantity_Puts,TotalSellQuantity_Puts,OpenInterest_Calls,OpenInterest_Putss,Expiry_Date,C_Calls,C_Puts,CLTP_Calls,CLTP_Puts,C_Amt_Calls_Cr,C_Amt_Puts_Cr,Long_Short_Calls,Long_Short_Puts,OpenInterest_Puts
09:48:44,192.35,167.5,0,0,0.0,0.0,177500,197500,587500,327500,1,47.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:48:44,192.35,170.0,4,-18,25.65,1.7,242500,230000,785000,627500,78,514.0,2024-06-27,0.0,-1.0,0.0,0.0,0.0,-0.0132,,,
09:48:44,192.35,172.5,0,0,0.0,2.1,215000,205000,117500,392500,6,32.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:48:44,192.35,175.0,-2,-4,21.55,2.45,257500,242500,325000,632500,62,737.0,2024-06-27,0.0,0.0,0.40000000000000213,0.0,0.0,0.0,,,
09:48:44,192.35,177.5,0,0,0.0,0.0,177500,185000,0,327500,0,23.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:48:44,192.35,180.0,-10,14,17.35,3.5,292500,345000,357500,560000,264,809.0,2024-06-27,0.0,-1.0,0.0,-0.10000000000000009,0.0,-0.0132,,Long Unwinding ↑,
09:48:44,192.35,182.5,0,0,0.0,0.0,227500,195000,220000,337500,12,2.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:48:44,192.35,185.0,-7,-3,13.8,4.85,332500,320000,467500,557500,211,206.0,2024-06-27,2.0,7.0,0.3500000000000014,-0.10000000000000053,0.0264,0.0924,Long Buildup ↓,Short Buildup ↓,
09:48:44,192.35,187.5,-3,-2,12.25,5.55,210000,332500,405000,490000,16,26.0,2024-06-27,-2.0,0.0,0.3000000000000007,-0.04999999999999982,-0.0264,0.0,Short Covering ↑,,
09:48:44,192.35,190.0,18,26,10.65,6.85,352500,527500,425000,565000,1024,604.0,2024-06-27,0.0,-6.0,0.15000000000000036,0.09999999999999964,0.0,-0.0792,,Short Covering ↑,
09:48:44,192.35,192.5,12,2,9.1,7.9,235000,387500,455000,412500,124,10.0,2024-06-27,0.0,0.0,-0.05000000000000071,0.10000000000000053,0.0,0.0,,,
09:48:44,192.35,195.0,-21,-1,8.05,8.95,610000,762500,315000,420000,479,148.0,2024-06-27,-1.0,-1.0,-0.049999999999998934,-0.05000000000000071,-0.0132,-0.0132,Long Unwinding ↑,Long Unwinding ↑,
09:48:44,192.35,197.5,11,3,7.0,10.75,515000,515000,167500,285000,50,14.0,2024-06-27,0.0,0.0,0.09999999999999964,0.0,0.0,0.0,,,
09:48:44,192.35,200.0,-4,11,6.05,12.3,635000,1270000,290000,365000,1819,734.0,2024-06-27,16.0,0.0,0.09999999999999964,0.0,0.2112,0.0,Long Buildup ↓,,
09:48:44,192.35,202.5,-2,4,5.45,13.4,362500,387500,122500,240000,5,9.0,2024-06-27,0.0,0.0,0.0,-0.5499999999999989,0.0,0.0,,,
09:48:44,192.35,205.0,39,-2,4.4,14.75,692500,625000,87500,210000,301,57.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:48:44,192.35,207.5,0,0,4.25,0.0,387500,375000,67500,177500,15,2.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:48:44,192.35,210.0,-12,-5,3.3,19.0,712500,1000000,152500,275000,868,356.0,2024-06-27,4.0,0.0,0.04999999999999982,-0.6000000000000014,0.0528,0.0,Long Buildup ↓,,
09:48:44,192.35,215.0,4,1,2.5,23.25,685000,730000,220000,235000,266,250.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:48:44,192.35,220.0,65,0,1.95,0.0,367500,545000,0,0,1228,0.0,2024-06-27,1.0,0.0,0.050000000000000044,0.0,0.0132,0.0,Long Buildup ↓,,
09:49:44,192.25,150.0,0,-14,0.0,0.4,0,0,855000,185000,0,309.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:49:44,192.25,155.0,0,-2,0.0,0.5,0,0,540000,52500,0,25.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:49:44,192.25,160.0,0,-22,0.0,0.8,187500,207500,1487500,652500,26,414.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:49:44,192.25,162.5,0,0,0.0,0.0,177500,185000,507500,327500,7,1.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:49:44,192.25,165.0,0,-19,0.0,1.15,177500,177500,830000,567500,2,159.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:49:44,192.25,167.5,0,0,0.0,0.0,177500,80000,590000,327500,1,47.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:49:44,192.25,170.0,4,-18,25.65,1.7,257500,225000,792500,592500,78,514.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:49:44,192.25,172.5,0,0,0.0,2.1,217500,202500,102500,390000,6,32.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:49:44,192.25,175.0,7,-4,21.55,2.45,252500,227500,322500,615000,71,737.0,2024-06-27,9.0,0.0,0.0,0.0,0.1188,0.0,,,
09:49:44,192.25,177.5,0,0,0.0,0.0,177500,185000,0,327500,0,23.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:49:44,192.25,180.0,-14,10,17.35,3.55,285000,335000,332500,540000,260,805.0,2024-06-27,-4.0,-4.0,0.0,0.04999999999999982,-0.0528,-0.0528,,Short Covering ↑,
09:49:44,192.25,182.5,0,0,0.0,0.0,235000,205000,227500,335000,12,2.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:49:44,192.25,185.0,-7,-3,13.65,4.85,342500,290000,440000,532500,211,206.0,2024-06-27,0.0,0.0,-0.15000000000000036,0.0,0.0,0.0,,,
09:49:44,192.25,187.5,-3,-2,12.25,5.55,180000,325000,407500,497500,16,26.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:49:44,192.25,190.0,24,27,10.5,6.75,332500,545000,452500,567500,1030,605.0,2024-06-27,6.0,1.0,-0.15000000000000036,-0.09999999999999964,0.0792,0.0132,Short Buildup ↓,Short Buildup ↓,
09:49:44,192.25,192.5,12,2,9.1,7.85,237500,377500,455000,427500,124,10.0,2024-06-27,0.0,0.0,0.0,-0.05000000000000071,0.0,0.0,,,
09:49:44,192.25,195.0,-24,-1,8.05,9.25,657500,727500,310000,412500,476,148.0,2024-06-27,-3.0,0.0,0.0,0.3000000000000007,-0.0396,0.0,,,
09:49:44,192.25,197.5,11,3,7.0,10.75,522500,487500,182500,285000,50,14.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:49:44,192.25,200.0,-9,11,6.05,12.3,690000,1225000,277500,367500,1814,734.0,2024-06-27,-5.0,0.0,0.0,0.0,-0.066,0.0,,,
09:49:44,192.25,202.5,-2,3,5.45,13.4,387500,275000,110000,225000,5,8.0,2024-06-27,0.0,-1.0,0.0,0.0,0.0,-0.0132,,,
09:49:44,192.25,205.0,39,-2,4.45,14.75,702500,575000,70000,202500,301,57.0,2024-06-27,0.0,0.0,0.04999999999999982,0.0,0.0,0.0,,,
09:49:44,192.25,207.5,0,0,4.25,0.0,390000,367500,57500,177500,15,2.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:49:44,192.25,210.0,-10,-5,3.3,19.0,720000,975000,127500,252500,870,356.0,2024-06-27,2.0,0.0,0.0,0.0,0.0264,0.0,,,
09:49:44,192.25,215.0,3,1,2.5,23.25,667500,712500,212500,227500,265,250.0,2024-06-27,-1.0,0.0,0.0,0.0,-0.0132,0.0,,,
09:49:44,192.25,220.0,64,0,1.85,0.0,382500,560000,0,0,1227,0.0,2024-06-27,-1.0,0.0,-0.09999999999999987,0.0,-0.0132,0.0,Long Unwinding ↑,,
09:51:14,192.2,150.0,0,-14,0.0,0.4,0,0,855000,190000,0,309.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:51:14,192.2,155.0,0,-2,0.0,0.5,0,0,540000,52500,0,25.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:51:14,192.2,160.0,0,-22,0.0,0.8,187500,212500,1517500,667500,26,414.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:51:14,192.2,162.5,0,0,0.0,0.0,177500,177500,507500,327500,7,1.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:51:14,192.2,165.0,0,-19,0.0,1.15,177500,177500,877500,602500,2,159.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:51:14,192.2,167.5,0,0,0.0,0.0,177500,70000,587500,327500,1,47.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:51:14,192.2,170.0,4,-18,25.65,1.7,257500,242500,782500,617500,78,514.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:51:14,192.2,172.5,0,0,0.0,2.1,217500,205000,127500,390000,6,32.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:51:14,192.2,175.0,7,-3,21.55,2.5,262500,235000,325000,647500,71,738.0,2024-06-27,0.0,1.0,0.0,0.04999999999999982,0.0,0.0132,,Long Buildup ↓,
09:51:14,192.2,177.5,0,0,0.0,0.0,177500,177500,0,327500,0,23.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:51:14,192.2,180.0,-14,10,17.2,3.6,287500,345000,365000,560000,260,805.0,2024-06-27,0.0,0.0,-0.15000000000000213,0.050000000000000266,0.0,0.0,,,
09:51:14,192.2,182.5,0,0,0.0,0.0,230000,207500,225000,335000,12,2.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:51:14,192.2,185.0,-7,-3,13.65,4.85,325000,312500,442500,547500,211,206.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:51:14,192.2,187.5,-3,-2,12.25,5.55,197500,347500,412500,497500,16,26.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:51:14,192.2,190.0,24,27,10.5,6.75,322500,567500,467500,550000,1030,605.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:51:14,192.2,192.5,14,2,9.15,7.85,240000,387500,450000,425000,126,10.0,2024-06-27,2.0,0.0,0.05000000000000071,0.0,0.0264,0.0,Long Buildup ↓,,
09:51:14,192.2,195.0,-24,-12,7.95,9.3,645000,755000,320000,410000,476,137.0,2024-06-27,0.0,-11.0,-0.10000000000000053,0.05000000000000071,0.0,-0.1452,,Short Covering ↑,
09:51:14,192.2,197.5,11,3,7.0,10.75,530000,512500,180000,285000,50,14.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:51:14,192.2,200.0,-9,11,5.95,12.25,685000,1265000,297500,372500,1814,734.0,2024-06-27,0.0,0.0,-0.09999999999999964,-0.05000000000000071,0.0,0.0,,,
09:51:14,192.2,202.5,-2,3,5.45,13.4,390000,275000,132500,242500,5,8.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:51:14,192.2,205.0,40,-2,4.4,14.75,717500,622500,87500,205000,302,57.0,2024-06-27,1.0,0.0,-0.04999999999999982,0.0,0.0132,0.0,Short Buildup ↓,,
09:51:14,192.2,207.5,0,0,4.25,0.0,400000,387500,60000,180000,15,2.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:51:14,192.2,210.0,-10,-5,3.3,19.0,707500,992500,150000,275000,870,356.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:51:14,192.2,215.0,4,1,2.5,23.25,697500,727500,210000,235000,266,250.0,2024-06-27,1.0,0.0,0.0,0.0,0.0132,0.0,,,
09:51:14,192.2,220.0,64,0,1.9,0.0,375000,585000,0,0,1227,0.0,2024-06-27,0.0,0.0,0.04999999999999982,0.0,0.0,0.0,,,
09:54:44,192.5,150.0,0,-15,0.0,0.25,0,0,1065000,257500,0,308.0,2024-06-27,0.0,-1.0,0.0,-0.15000000000000002,0.0,-0.0132,,Long Unwinding ↑,
09:54:44,192.5,155.0,0,-2,0.0,0.5,0,0,542500,52500,0,25.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:54:44,192.5,160.0,0,-23,0.0,0.75,177500,195000,1537500,692500,26,413.0,2024-06-27,0.0,-1.0,0.0,-0.050000000000000044,0.0,-0.0132,,Long Unwinding ↑,
09:54:44,192.5,162.5,0,0,0.0,0.0,177500,177500,507500,327500,7,1.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:54:44,192.5,165.0,0,-19,0.0,1.2,177500,177500,877500,605000,2,159.0,2024-06-27,0.0,0.0,0.0,0.050000000000000044,0.0,0.0,,,
09:54:44,192.5,167.5,0,0,0.0,0.0,180000,197500,590000,327500,1,47.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:54:44,192.5,170.0,4,-18,25.65,1.7,260000,250000,817500,672500,78,514.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:54:44,192.5,172.5,0,0,0.0,2.1,217500,202500,127500,412500,6,32.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:54:44,192.5,175.0,7,-3,21.55,2.55,265000,242500,347500,655000,71,738.0,2024-06-27,0.0,0.0,0.0,0.04999999999999982,0.0,0.0,,,
09:54:44,192.5,177.5,0,0,0.0,0.0,177500,177500,0,327500,0,23.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:54:44,192.5,180.0,-14,9,17.2,3.65,290000,347500,365000,565000,260,804.0,2024-06-27,0.0,-1.0,0.0,0.04999999999999982,0.0,-0.0132,,Short Covering ↑,
09:54:44,192.5,182.5,0,0,0.0,0.0,237500,205000,225000,335000,12,2.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:54:44,192.5,185.0,-7,-3,13.65,4.95,330000,310000,480000,545000,211,206.0,2024-06-27,0.0,0.0,0.0,0.10000000000000053,0.0,0.0,,,
09:54:44,192.5,187.5,-3,-2,12.25,5.55,197500,347500,410000,497500,16,26.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:54:44,192.5,190.0,24,28,10.55,7.0,282500,552500,602500,550000,1030,606.0,2024-06-27,0.0,1.0,0.05000000000000071,0.25,0.0,0.0132,,Long Buildup ↓,
09:54:44,192.5,192.5,13,2,9.15,7.85,250000,395000,455000,427500,125,10.0,2024-06-27,-1.0,0.0,0.0,0.0,-0.0132,0.0,,,
09:54:44,192.5,195.0,-39,-22,8.1,9.4,632500,762500,337500,405000,461,127.0,2024-06-27,-15.0,-10.0,0.14999999999999947,0.09999999999999964,-0.198,-0.132,Short Covering ↑,Short Covering ↑,
09:54:44,192.5,197.5,11,3,7.0,10.75,532500,517500,187500,282500,50,14.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:54:44,192.5,200.0,-2,13,6.1,12.35,760000,1327500,300000,370000,1821,736.0,2024-06-27,7.0,2.0,0.14999999999999947,0.09999999999999964,0.0924,0.0264,Long Buildup ↓,Long Buildup ↓,
09:54:44,192.5,202.5,-2,3,5.45,13.4,395000,277500,135000,247500,5,8.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:54:44,192.5,205.0,40,-2,4.5,14.75,730000,625000,90000,210000,302,57.0,2024-06-27,0.0,0.0,0.09999999999999964,0.0,0.0,0.0,,,
09:54:44,192.5,207.5,0,0,4.25,0.0,400000,387500,60000,177500,15,2.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:54:44,192.5,210.0,-9,-5,3.3,19.0,722500,1005000,157500,277500,871,356.0,2024-06-27,1.0,0.0,0.0,0.0,0.0132,0.0,,,
09:54:44,192.5,215.0,5,1,2.55,23.25,702500,730000,210000,232500,267,250.0,2024-06-27,1.0,0.0,0.04999999999999982,0.0,0.0132,0.0,Long Buildup ↓,,
09:54:44,192.5,220.0,67,0,1.95,0.0,390000,625000,0,0,1230,0.0,2024-06-27,3.0,0.0,0.050000000000000044,0.0,0.0396,0.0,Long Buildup ↓,,
09:56:44,192.25,150.0,0,-15,0.0,0.25,0,0,1065000,257500,0,308.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:56:44,192.25,155.0,0,-2,0.0,0.5,0,0,540000,52500,0,25.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:56:44,192.25,160.0,0,-23,0.0,0.75,177500,195000,1552500,682500,26,413.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:56:44,192.25,162.5,0,0,0.0,0.0,177500,177500,507500,327500,7,1.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:56:44,192.25,165.0,0,-19,0.0,1.2,177500,177500,882500,597500,2,159.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:56:44,192.25,167.5,0,0,0.0,0.0,177500,202500,587500,327500,1,47.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:56:44,192.25,170.0,4,-5,25.3,1.7,245000,240000,837500,660000,78,527.0,2024-06-27,0.0,13.0,-0.34999999999999787,0.0,0.0,0.1716,,,
09:56:44,192.25,172.5,0,0,0.0,2.15,220000,202500,125000,407500,6,32.0,2024-06-27,0.0,0.0,0.0,0.04999999999999982,0.0,0.0,,,
09:56:44,192.25,175.0,7,-3,21.55,2.6,247500,230000,352500,650000,71,738.0,2024-06-27,0.0,0.0,0.0,0.050000000000000266,0.0,0.0,,,
09:56:44,192.25,177.5,0,0,0.0,0.0,177500,52500,0,327500,0,23.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:56:44,192.25,180.0,-14,9,17.2,3.7,277500,345000,377500,550000,260,804.0,2024-06-27,0.0,0.0,0.0,0.050000000000000266,0.0,0.0,,,
09:56:44,192.25,182.5,0,0,0.0,0.0,227500,205000,227500,335000,12,2.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:56:44,192.25,185.0,-8,-4,13.65,5.05,315000,287500,490000,537500,210,205.0,2024-06-27,-1.0,-1.0,0.0,0.09999999999999964,-0.0132,-0.0132,,Short Covering ↑,
09:56:44,192.25,187.5,-3,-2,12.05,5.9,180000,337500,417500,492500,16,26.0,2024-06-27,0.0,0.0,-0.1999999999999993,0.35000000000000053,0.0,0.0,,,
09:56:44,192.25,190.0,27,27,10.3,6.95,247500,582500,620000,530000,1033,605.0,2024-06-27,3.0,-1.0,-0.25,-0.04999999999999982,0.0396,-0.0132,Short Buildup ↓,Long Unwinding ↑,
09:56:44,192.25,192.5,13,2,9.2,8.05,242500,400000,460000,422500,125,10.0,2024-06-27,0.0,0.0,0.049999999999998934,0.20000000000000107,0.0,0.0,,,
09:56:44,192.25,195.0,-39,-22,7.85,9.5,610000,795000,335000,367500,461,127.0,2024-06-27,0.0,0.0,-0.25,0.09999999999999964,0.0,0.0,,,
09:56:44,192.25,197.5,12,3,7.05,10.9,517500,527500,190000,285000,51,14.0,2024-06-27,1.0,0.0,0.04999999999999982,0.15000000000000036,0.0132,0.0,Long Buildup ↓,,
09:56:44,192.25,200.0,23,17,5.9,12.3,697500,1327500,312500,332500,1846,740.0,2024-06-27,25.0,4.0,-0.1999999999999993,-0.049999999999998934,0.33,0.0528,Short Buildup ↓,Short Buildup ↓,
09:56:44,192.25,202.5,-2,3,5.45,13.9,387500,402500,122500,225000,5,8.0,2024-06-27,0.0,0.0,0.0,0.5,0.0,0.0,,,
09:56:44,192.25,205.0,40,-2,4.45,15.7,715000,670000,80000,227500,302,57.0,2024-06-27,0.0,0.0,-0.04999999999999982,0.9499999999999993,0.0,0.0,,,
09:56:44,192.25,207.5,0,0,4.25,0.0,397500,385000,55000,180000,15,2.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:56:44,192.25,210.0,-6,-5,3.2,19.5,700000,1037500,260000,265000,874,356.0,2024-06-27,3.0,0.0,-0.09999999999999964,0.5,0.0396,0.0,Short Buildup ↓,,
09:56:44,192.25,215.0,5,1,2.5,23.25,687500,775000,210000,230000,267,250.0,2024-06-27,0.0,0.0,-0.04999999999999982,0.0,0.0,0.0,,,
09:56:44,192.25,220.0,62,0,1.9,0.0,362500,645000,0,0,1225,0.0,2024-06-27,-5.0,0.0,-0.050000000000000044,0.0,-0.066,0.0,Long Unwinding ↑,,
09:58:43,192.0,150.0,0,-15,0.0,0.25,0,0,1067500,257500,0,308.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:58:43,192.0,155.0,0,-2,0.0,0.5,0,0,540000,52500,0,25.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:58:43,192.0,160.0,0,-23,0.0,0.75,187500,205000,1552500,682500,26,413.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:58:43,192.0,162.5,0,0,0.0,0.0,177500,177500,505000,327500,7,1.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:58:43,192.0,165.0,0,-19,0.0,1.2,177500,177500,837500,592500,2,159.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:58:43,192.0,167.5,0,0,0.0,0.0,177500,202500,587500,327500,1,47.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:58:43,192.0,170.0,5,-6,25.3,1.7,255000,235000,830000,655000,79,526.0,2024-06-27,1.0,-1.0,0.0,0.0,0.0132,-0.0132,,,
09:58:43,192.0,172.5,0,0,0.0,2.15,227500,202500,112500,410000,6,32.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:58:43,192.0,175.0,7,-3,21.55,2.6,257500,237500,337500,622500,71,738.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:58:43,192.0,177.5,0,0,0.0,0.0,177500,52500,0,330000,0,23.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:58:43,192.0,180.0,-15,10,17.25,3.7,292500,342500,350000,540000,259,805.0,2024-06-27,-1.0,1.0,0.05000000000000071,0.0,-0.0132,0.0132,Short Covering ↑,,
09:58:43,192.0,182.5,0,0,0.0,0.0,227500,197500,227500,335000,12,2.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:58:43,192.0,185.0,-7,-3,13.65,5.05,322500,287500,480000,525000,211,206.0,2024-06-27,1.0,1.0,0.0,0.0,0.0132,0.0132,,,
09:58:43,192.0,187.5,-3,0,12.05,5.9,222500,372500,417500,497500,16,28.0,2024-06-27,0.0,2.0,0.0,0.0,0.0,0.0264,,,
09:58:43,192.0,190.0,27,27,10.45,6.9,300000,575000,600000,535000,1033,605.0,2024-06-27,0.0,0.0,0.14999999999999858,-0.04999999999999982,0.0,0.0,,,
09:58:43,192.0,192.5,14,2,9.0,8.05,267500,430000,447500,405000,126,10.0,2024-06-27,1.0,0.0,-0.1999999999999993,0.0,0.0132,0.0,Short Buildup ↓,,
09:58:43,192.0,195.0,-39,-22,7.8,9.5,620000,785000,337500,380000,461,127.0,2024-06-27,0.0,0.0,-0.04999999999999982,0.0,0.0,0.0,,,
09:58:43,192.0,197.5,14,3,6.75,10.9,522500,510000,192500,300000,53,14.0,2024-06-27,2.0,0.0,-0.2999999999999998,0.0,0.0264,0.0,Short Buildup ↓,,
09:58:43,192.0,200.0,23,17,5.9,12.4,795000,1305000,322500,375000,1846,740.0,2024-06-27,0.0,0.0,0.0,0.09999999999999964,0.0,0.0,,,
09:58:43,192.0,202.5,-2,4,5.45,13.9,397500,392500,125000,232500,5,9.0,2024-06-27,0.0,1.0,0.0,0.0,0.0,0.0132,,,
09:58:43,192.0,205.0,78,-1,4.45,15.7,712500,615000,75000,222500,340,58.0,2024-06-27,38.0,1.0,0.0,0.0,0.5016,0.0132,,,
09:58:43,192.0,207.5,0,0,4.25,0.0,377500,372500,57500,177500,15,2.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:58:43,192.0,210.0,-6,-6,3.2,19.5,702500,997500,270000,270000,874,355.0,2024-06-27,0.0,-1.0,0.0,0.0,0.0,-0.0132,,,
09:58:43,192.0,215.0,5,1,2.5,23.25,685000,740000,210000,232500,267,250.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:58:43,192.0,220.0,62,0,1.9,0.0,370000,620000,0,0,1225,0.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:59:44,192.2,150.0,0,-15,0.0,0.25,0,0,1065000,257500,0,308.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:59:44,192.2,155.0,0,-2,0.0,0.5,0,0,540000,52500,0,25.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:59:44,192.2,160.0,0,-23,0.0,0.8,187500,205000,1515000,637500,26,413.0,2024-06-27,0.0,0.0,0.0,0.050000000000000044,0.0,0.0,,,
09:59:44,192.2,162.5,0,0,0.0,0.0,177500,177500,505000,327500,7,1.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:59:44,192.2,165.0,0,-19,0.0,1.2,177500,177500,845000,570000,2,159.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:59:44,192.2,167.5,0,0,0.0,0.0,177500,195000,587500,327500,1,47.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:59:44,192.2,170.0,5,-6,25.3,1.7,245000,220000,810000,650000,79,526.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:59:44,192.2,172.5,0,2,0.0,2.2,232500,202500,92500,375000,6,34.0,2024-06-27,0.0,2.0,0.0,0.050000000000000266,0.0,0.0264,,Long Buildup ↓,
09:59:44,192.2,175.0,7,-5,21.55,2.6,252500,217500,315000,615000,71,736.0,2024-06-27,0.0,-2.0,0.0,0.0,0.0,-0.0264,,,
09:59:44,192.2,177.5,0,0,0.0,0.0,177500,52500,0,327500,0,23.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:59:44,192.2,180.0,-14,9,17.1,3.7,280000,332500,332500,535000,260,804.0,2024-06-27,1.0,-1.0,-0.14999999999999858,0.0,0.0132,-0.0132,Short Buildup ↓,,
09:59:44,192.2,182.5,0,0,0.0,0.0,235000,205000,227500,335000,12,2.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:59:44,192.2,185.0,-7,-3,13.65,5.05,320000,285000,437500,525000,211,206.0,2024-06-27,0.0,0.0,0.0,0.0,0.0,0.0,,,
09:59:44,192.2,187.5,-3,0,11.9,6.0,210000,355000,400000,480000,16,28.0,2024-06-27,0.0,0.0,-0.15000000000000036,0.09999999999999964,0.0,0.0,,,
09:59:44,192.2,190.0,27,25,10.5,6.9,312500,567500,570000,542500,1033,603.0,2024-06-27,0.0,-2.0,0.05000000000000071,0.0,0.0,-0.0264,,,
09:59:44,192.2,192.5,18,2,9.1,8.15,255000,407500,432500,412500,130,10.0,2024-06-27,4.0,0.0,0.09999999999999964,0.09999999999999964,0.0528,0.0,Long Buildup ↓,,
09:59:44,192.2,195.0,-38,-22,7.95,9.4,590000,772500,325000,412500,462,127.0,2024-06-27,1.0,0.0,0.15000000000000036,-0.09999999999999964,0.0132,0.0,Long Buildup ↓,,
